tweet_id,content,post_date,relevance
A478,"Desde o inicio dessa pandemia, sempre acreditei que a Comunidade Científica, com uso de alta tecnologia, encontraria remédios e vacinas, e se não curar do #CoronaVirus vai ajudar muito.",2020-04-11,relevant
A1935,"O presidente precisa entender que, nesse momento, ideologia não vale nada. O que vale é a ciência e a necessidade de imunizar a população. À frente da prefeitura, vou trabalhar para trazer a vacina o mais rápido possível para o povo de Goiânia.\n#vacinacovid ",2020-10-21,relevant
A219,"Notícia que enche o nosso domingo de esperança!! Em parceria com Oxfort o plano é produzir a vacina em escala global a partir do início de julho e ter 400 milhões de doses iniciais no final de setembro, inclusive com distribuição para o Brasil.🙏🏻",2020-06-21,relevant
A519,"Avisem o sec. da educação de POA que não vivemos em uma monarquia. Pais, professores e toda comunidade escolar devem ser ouvidos sobre o retorno às aulas! Marchezan governa de joelhos para empresários e olhos fechados para os que mais precisam.É imprescindível vacinação em massa!",2020-09-08,relevant
A400,"Confirmado!!! Vacina inglesa, de Oxforf, mostra-se eficaz e gera resposta imune! Viva a ciência, viva a inteligência humana, viva os cientistas, iluminados por Deus, criador de todas as coisas! Quem sabe, até dezembro, estaremos vacinados!",2020-07-20,relevant
A385,"Precisamos falar sobre o possivel o retorno às aulas. De acordo com a pesquisa da Fiocruz o retorno dos alunos às aulas deverá colocar em risco 9,3 milhões de idosos e adultos (4,4% da população do país) com problemas de saúde e comorbidades, O link:\n ",2020-07-27,irrelevant
A724,"Precisamos aumentar a imunização entre crianças e gestantes, já que estes grupos estão mais sujeitos a complicações com a infecção do vírus influenza.",2020-06-09,irrelevant
A1214,"16 de dezembro de 2020, Brasil sem plano de vacinação e a Câmara dos Deputados votando a MP 998 que retira subsídios para investimento em energia renovável e abertura para privatização de Angra 3. Não tá nada fácil a semana 👍",2020-12-16,relevant
A2014,Tomou a vacina da Pfizer vira jacaré na hora. ,2020-12-18,relevant
A1966,@vinicius_lemos bom dia! Nas próximas semanas iniciaremos as tratativas para aquisição de 60 a 80 mil doses da coronavac. Iremos comprar essa primeira quantidade para vacinação do grupo de risco. Acreditamos que esse atendimento inicie em fevereiro.,2020-12-08,relevant
A1954,"Volta às aulas só ano que vem, com a vacina! ",2020-10-29,relevant
A1553,"🇧🇷Estaremos antecipando a vacinação contra a gripe, evitando-se assim possíveis confusões com sintomas advindos do #coronavirus. 👍 Dia 23 de março✅, iniciaremos com a vacinação de idosos e profissionais de saúde. Saiba mais:  ",2020-03-15,irrelevant
A449,"Bolsonaro afirma que ""não dá bola"" pro atraso da vacina no Brasil. Ao que parece, também não dá bola pra morte de 190 mil brasileiros. Trata-se de um irresponsável completo, que se orgulha da própria negligência assassina. \n\n#vacinajá #covid19brasil #coronavirusbrazil #Pandemia",2020-12-27,relevant
A1207,"Boulos e @luizaerundina apoiam integralmente a saúde pública e a ciência. Seguirão orientações de infectologistas e epidemiologistas. E quando houver vacina segura, testada e aprovada, farão uma grande campanha de imunização na cidade. #ViraSP50 #Boulos50 ",2020-11-18,relevant
A1022,"Vacina contra covid-19: países ricos reservam doses e deixam países pobres sem, adverte aliança ",2020-12-13,relevant
A767,"Sendo Prefeito de Porto Alegre, tenho certeza que nem POA, ou outra cidade, não comprarão as vacinas, mas devem vir através do Governo Federal. Sobre as máscaras, o projeto em Porto Alegre é meu, mas tem um sentido claro, reabrir a cidade, terminar com o abuso estatal contra POA.",2020-10-20,relevant
A1774,O MEC resolveu adotar uma tática mais ofensiva para matar a universidade brasileira. Covid nos professores e alunos antes que tenha vacina confirmada para todos! ,2020-12-02,relevant
A1884,Manifesto minha indignação com a irresponsabilidade do Governo Bolsonaro que não organizou um plano de vacinação para o povo brasileiro.\nPaíses da Europa já começam a imunizar a população nos próximos dias.O governo federal não enxerga a importância de agir contra esta doença ,2020-12-02,relevant
A1324,@jairbolsonaro já foi um “leão” contra a Anvisa em se tratando de medicamento SEM EFICÁCIA.\nHoje DESDENHA da Pfizer que é a vacina adotada em dezenas de países. ,2020-12-30,relevant
A912,Atenção à reta final do calendário de vacinação: 👇\n\n,2020-05-15,irrelevant
A1483,"#CombateAoCoronavírus | A vacina que todos nós esperamos pode chegar muito em breve, se Deus quiser. 🙏🏻 ",2020-08-03,relevant
A1282,"JB trata pandemia com base no achismo. Na ""opinião"" dele, cloroquina funciona, e é melhor investir na cura do que na vacina. Sim, claro! Melhor pegar a doença e tratar do que não pegar. Daqui a pouco o brasileiro vai ter saudade da Dilma saudando a mandioca. #bolsonarocharlatão",2020-10-26,relevant
A1822,"Ou, na boa, eu vou rir disso aqui... Tem gente querendo deixar o Brasil em quarentena até sair uma vacina. ",2020-08-19,relevant
A1126,"@gvsrccpp imagina negar a ciência. Efeitos colaterais para certas pessoas. Tem gente q não pode tomar certos remédios ou certas vacinas, ou comer certas coisas. Negar isto é negar a ciência.",2020-10-17,relevant
A834,"#Repost @CarlaZambelli38 \n\nATENÇÃO! Entrevista MANTIDA para hoje, 26/10, às 20h, com o Prefeito do Rio de Janeiro, Marcelo Crivella.\nAssuntos: Pandemia de Coronavírus e vacinação. \nCompartilharemos o link aqui na página! ",2020-10-26,relevant
A1773,A decisão de privatizar o SUS só poderia vir da mesma cabeça que pergunta se não é melhor investir na cura do que na vacina da Covid-19. Do imbecil que oferece cloroquina a emas. Do ignóbil que defende vermífugos para combater um vírus.\n\nSem o SUS não há solução. #DefendaoSUS,2020-10-28,relevant
A1066,"Foram contra o tratamento precoce com medicações antigas e seguras. Agora @jdoriajr, @acmneto e @BrunoReis querem obrigar uso de uma vacina sem efeitos conhecidos.\nSou contra a obrigatoriedade da máscara e da vacina.",2020-10-20,relevant
A1507,"O dinheiro vai custear contrato entre a Fundação Oswaldo Cruz (Fiocruz), vinculada ao Ministério da Saúde, e o laboratório AstraZeneca. A empresa desenvolve uma vacina contra Covid-19 em parceria com a Universidade de Oxford, no Reino Unido.",2020-12-02,relevant
A930,"Do total, R$ 1,3 bilhão corresponderá à encomenda tecnológica. Bio-Manguinhos – a unidade da Fiocruz produtora de vacinas – receberá investimentos de R$ 522 milhões.\n(3/3)",2020-12-02,relevant
A753,"À exceção da vacinação da gripe que deveria ter sido reexaminada, tá sendo excepcional! ",2020-03-24,irrelevant
A486,"Com #Zé13 - Zé Ricardo e Marklize, Manaus vai ter Centro de Atenção à Saúde da Mulher e Vacinação Ampla Contra o HPV, além de uma Central de Exames para salvar as vidas de nossas mulheres. Vote 13. ",2020-10-26,irrelevant
A641,"Luto para que os mais vulneráveis ao coronavírus sejam prioridade para vacinação, nas áreas de educação e saúde. Entenda:  #vacina #compartilhe #Covid_19",2020-12-18,relevant
A369,Se a Anvisa permitir renovo o meu interesse em adquirir esta (Coronavac) e qualquer outra vacina que for disponibilizada.,2020-12-07,relevant
A484,É mais um erro de Jair Bolsonaro politizar uma vacina que sequer está pronta. O presidente governa contra a saúde do nosso povo. Genocida!\n\n ,2020-10-21,relevant
A71,Bolsonaro ameaça a imunidade do país inteiro ao não apoiar uma vacina contra a covid-19. Exigências sem cabimento e críticas infundadas com relação aos medicamentos fazem parte da estratégia absurda p/desinformar a população. O governo segue implementando sua política da morte!,2020-12-17,relevant
A787,"Esse é o resultado do relaxamento das medidas de isolamento, feito sem fiscalização. Foram 161 óbitos em 24 horas no estado, um aumento de 20%! A Fiocruz alertou para uma 2ª onda do coronavírus, mas o governo do estado não quis ouvir e ainda quer reabrir escolas e cinemas. ",2020-08-20,irrelevant
A1979,"Dia do/a professor/a, não temos muito que comemorar, mas por lutar. Basta de cortes de salários e gratificações, de imposição para que façam campanha para candidatos que não acreditam, de retorno as aulas sem vacina. Dia dos/as professores/as é dia de luta.\n#Professor #Professora",2020-10-15,relevant
A1806,"Está no ar a Rádio 90 FM! Este é o quadro especial de Halloween, mostrando as propostas + bizarras de alguns candidatos à pref. de São Luís! Ônibus elétrico? Vacina para todos ano que vem? Creche noturna ou shopping de 8 andares em terminais? Isso tudo não passa de bizarrice! ",2020-11-01,relevant
A1159,"Sou contra a obrigatoriedade da vacina e o lockdown. \nO paulistano não é cobaia do Dória e deve ter sua liberdade respeitada pelo poder público. \nO paulistano também quer trabalhar, empreender e buscar uma vida melhor. Já está provado que o lockdown impossibilita tudo isso. ",2020-10-22,relevant
A1888,Deputada @Adriana_Accorsi solicita ao governador providências para vacinar população contra o novo coronavírus. #Alego #Pandemia,2020-12-08,relevant
A1881,vivemos a angústia de saber que nem planejamento de ação para a vacinação em massa foi feito pelo governo federal. Vamos continuar cobrando uma ação efetiva para que toda a população seja vacinada gratuitamente o mais rápido possível. Todas as vidas devem ser preservadas.,2020-12-02,relevant
A876,"@armandopta Oi Armando! O plano de 100 dias do Eduardo prevê preparar as Clínicas da Família para a campanha de vacinação contra COVID-19. Saiba mais aqui:  Abraços, Equipe Eduardo Paes",2020-10-24,relevant
A143,Aprovamos a MP que autoriza acesso a consórcio de vacinas contra Covid-19! #covid19 #coronavirus2020 #vacinaparatodosjá #vacinaçãojá 💉😷\n\n,2020-12-21,relevant
A863,BREAKING: Boris Johnson tests positive for coronavirus,2020-03-27,irrelevant
A1667,"Pela volta dos abraços, que venha a vacina! ",2020-12-04,relevant
A620,"@_Fabinhu_R_ Usar recursos do Fundo Municipal de Saúde para campanhas educativas, como será a da vacinação, pode, Fábio. Agora, usar para propaganda pessoal, exaltando reformas da sua administração municipal, não. ✌🏼",2020-10-20,relevant
A1393,Vendo que a sabotagem criminosa à vacina foi um tiro no pé... ,2020-12-10,relevant
A460,"Tivemos uma reunião com o ministro da Saúde, Eduardo Pazuello, e conversamos sobre a vacina contra a Covid-19. Garantir a imunização dos fortalezenses é nossa prioridade e sabemos da importância de dar celeridade ao processo de aquisição e distribuição. ",2020-12-17,relevant
A1445,A aquisição da vacina contra a COVID-19 e o plano de imunização da população são os passos mais importantes para dar de volta a esperança e a confiança que os brasileiros precisam para retomar suas atividades normalmente.,2020-12-09,relevant
A830,"Começa, hoje (18), o 2° momento da última etapa da vacinação contra a gripe.\n-professores de escolas \n-adultos de 55 a 59 anos\n-crianças de 6 meses a menores de 6 anos\n-pessoas com deficiência\n-gestantes e mulheres em pós-parto até 45 dias\nSaiba mais: ",2020-05-18,irrelevant
A1431,Construir uma campanha pelo Fora Bolsonaro e Mourão é uma questão de vida e morte! Essa é a responsabilidade das organizações da nossa classe!\n#Bolsonaro171\n\nJanio de Freitas: A conduta na balbúrdia da vacina basta para justificar impeachment de Bolsonaro ,2020-12-13,relevant
A1529,"O Presidente da República deu mais uma declaração lamentável sobre o combate à pandemia. Desmentiu seu ministro da saúde, que havia se movido favorável ao uso da CoronaVac, vacina desenvolvida pelo Instituto Butatã em Sao Paulo.",2020-10-21,relevant
A24,"Depois de ser muito bem atendida numa Upa da minha região, hoje fui à farmácia do posto de saúde, peguei a medicação gratuitamente e descobri que posso tomar uma vacina, que vai me imunizar por um tempo das crises de asma. O ar falta, mas é bom ter lugar de respirar. VIVA o SUS!",2020-02-04,irrelevant
A1019,"Estamos cobrando rapidez ao Governo Federal. Se a Anvisa demorar na certificação, assim que a primeira vacina for aprovada por qualquer organização científica internacional irei ao STF para garantir que baianas e baianos sejam vacinados com a maior brevidade possível.",2020-12-09,relevant
A1441,"@JansenXande Conto com você, Jansen. Pode ter certeza que faremos muito mais pelos aracajuanos!",2020-10-09,irrelevant
A831,"Que tal fazer novos amigos? Lançamos, nesta quinta (28), a campanha """". São 202 animais (152 cães e 50 gatos), sendo 16 especiais, castrados, vacinados, microchipados e cadastrados no RGA. Todos têm direito à assistência veterinária gratuita da Subvisa.",2020-05-28,irrelevant
A1785,"Não tenho medo de pesquisa, já to vacinado contra o Ibope. \nA minha pesquisa é o que eu tava vendo na rua, é o que vcs estão vendo! ",2020-10-24,irrelevant
A687,Importante a fala da pneumologista e pesquisadora da Fiocruz Margareth Dalcolmo sobre o preconceito com a vacina chinesa. ,2020-12-15,relevant
A1005,Bacelar diz que Carnaval 2021 será realizado com a população vacinada ,2020-10-20,relevant
A338,A vacinação em massa será retomada na semana que vem.,2020-03-27,relevant
A667,"É por isso que eu acredito que Porto Alegre, assim como todos os municípios, devem fazer a gestão própria da vacina e não esperar, infelizmente, que o governo federal faça. Eu vou trabalhar desde o primeiro dia para que nossa população seja imunizada assim que for possível 👇🏼 ",2020-11-09,relevant
